word,cluster
на,469
и,469
во,469
сум,469
за,469
да,469
од,469
себе,172
со,469
тој,1106
кој,469
ќе,469
тие,469
не,172
таа,469
а,172
ако,172
што,172
2015,684
дека,213
close,684
connection,684
net,684
gmt,684
oct,684
date,684
како,469
има,469
овој,469
може,469
година,482
многу,297
вие,469
тоа,172
биде,469
по,469
еден,653
нов,145
до,184
16,684
или,469
свој,1106
1,712
голем,628
content,684
2,712
length,684
сиот,469
јас,89
нема,469
ден,657
3,712
17,780
сака,242
ваш,469
дел,242
кога,172
Македонија,403
fri,684
5,712
треба,1160
време,199
но,347
без,469
само,976
пред,137
4,712
некој,89
ти,404
добар,1190
друг,1176
10,780
прв,1069
работа,132
12,780
18,780
20,780
наш,293
би,469
човек,172
19,780
бидејќи,172
уште,896
свет,197
секој,462
sat,684
направи,1109
тогаш,172
негов,1106
цел,469
ние,769
15,780
6,712
кај,418
два,469
11,780
оној,1106
автомобил,436
број,1005
македонски,403
па,89
мој,1083
така,172
место,814
Скопје,577
дали,978
00,1083
дете,1079
знае,407
7,712
13,780
14,780
живот,28
кон,955
пат,1015
21,780
земја,777
нивен,276
мал,128
преку,1008
нешто,89
веќе,172
8,712
каде,1095
види,839
добие,620
производ,315
страна,505
2014,829
час,933
0,712
прави,1109
22,780
малку,297
ист,469
при,696
mk,1172
сега,424
30,780
користи,1000
компанија,987
лице,267
апликација,259
проблем,836
by,339
видео,839
x,76
9,712
ама,89
начин,469
жена,327
вели,957
помош,763
неколку,297
страница,1029
град,913
работи,678
месец,983
мора,1017
околу,379
додека,795
бара,1020
игра,1116
sun,684
систем,1074
избор,313
23,780
вода,180
против,692
одлука,862
2013,829
втор,141
љубов,941
сам,976
добро,1190
поради,913
светски,434
колку,297
google,466
цена,602
информација,857
последен,1182
ни,251
член,235
потребен,598
под,998
милион,25
познат,749
mon,684
висок,602
американски,968
стане,341
тим,242
октомври,1193
тело,656
рече,890
според,287
пак,991
07,684
три,81
центар,672
одговара,346
оди,610
24,780
модел,1183
нејзин,469
евро,25
25,780
денес,469
секс,765
корисник,711
гледа,515
меѓу,333
the,110
направен,726
зошто,172
крај,738
08,684
претседател,934
затоа,1164
можност,1121
50,525
долг,184
празник,53
право,317
исто,1076
06,684
име,204
09,684
боја,169
2012,829
2011,829
дојде,654
02,684
разлика,52
01,684
општина,743
програма,623
проект,965
држава,601
постои,643
фотографија,279
купува,507
000,329
збор,469
врска,469
каже,666
прашање,1013
03,684
вистински,155
европски,660
cache,76
бог,399
почне,686
туку,469
храна,982
доколку,297
филм,877
accept,76
период,81
05,684
промена,662
низ,469
стар,672
активност,147
известува,318
врз,952
in,290
млад,998
секогаш,967
04,684
форма,238
нуди,166
момент,627
вест,758
40,780
средство,242
слика,966
26,780
најде,654
граѓанин,880
маж,327
група,900
facebook,1159
новогодишен,220
натпревар,824
објавен,1133
минута,1010
e,1162
мисли,249
твој,162
резултат,932
пара,218
значи,847
server,76
често,814
погледне,439
изгледа,515
договор,714
потоа,919
автор,436
возило,1067
даде,856
tue,684
република,403
28,780
тек,469
таков,618
употреба,335
носи,1100
недела,81
контакт,920
27,780
повторно,1004
живее,753
над,379
акција,121
смета,428
јавен,1133
kupikniga,220
интернет,603
дури,450
рака,52
однос,469
банка,269
развој,349
